a,b,true_result,classical_fp,qft_result,abs_error
0.5053122558395423,-0.48086588710132877,0.9861781429408711,-0.015873015873015928,-0.015873015873015928,0.0
-0.0739516040309881,-0.3742932054338489,0.3003416014028608,-0.7142857142857143,-0.7142857142857143,0.0
0.12373415271520882,-0.017644423677144472,0.1413785763923533,-0.873015873015873,-0.873015873015873,0.0
-0.6483654033702166,0.1556013114266327,-0.8039667147968493,0.23809523809523814,0.23809523809523814,0.0
-0.6938458676352478,-0.012078043468800148,-0.6817678241664477,0.3650793650793651,0.3650793650793651,0.0
0.3031253312228489,-0.7485923977976123,1.0517177290204613,0.04761904761904767,0.04761904761904767,0.0
-0.052026828942361436,-0.4613985826997156,0.4093717537573542,-0.5873015873015873,-0.5873015873015873,0.0
0.11742499166613996,0.618459092572574,-0.5010341009064341,0.5238095238095237,0.5238095238095237,0.0
0.47699794334884615,0.24765966086122637,0.22933828248761978,-0.746031746031746,-0.746031746031746,0.0
0.24249297600106356,0.26846829024169383,-0.025975314240630265,1.0,1.0,0.0
0.09644292118439246,0.3063658596324389,-0.20992293844804644,0.8412698412698412,0.8412698412698412,0.0
0.10657288934174447,0.47322543427115227,-0.3666525449294078,0.6825396825396826,0.6825396825396826,0.0
-0.352889823487298,-0.7954047329013948,0.44251490941409677,-0.5555555555555556,-0.5555555555555556,0.0
-0.8445278977777091,-0.24010490712129773,-0.6044229906564114,0.4285714285714286,0.4285714285714286,0.0
-0.11390869938174775,0.07114938347102162,-0.18505808285276937,0.8412698412698412,0.8412698412698412,0.0
-0.5137475889248475,-0.29077833006481313,-0.22296925886003438,0.8095238095238095,0.8095238095238095,0.0
-0.16464844129565492,0.6200619719169357,-0.7847104132125906,0.23809523809523814,0.23809523809523814,0.0
0.6361255318826989,-0.03136948454287092,0.6674950164255699,-0.33333333333333337,-0.33333333333333337,0.0
-0.47890892544238667,0.48352966102688255,-0.9624385864692693,0.04761904761904767,0.04761904761904767,0.0
-0.7950550649596811,0.6336279303861042,-1.4286829953457854,-0.39682539682539686,-0.39682539682539686,0.0
-0.3935089943604062,0.008624669226296566,-0.40213366358670277,0.6190476190476191,0.6190476190476191,0.0
-0.3715312360199695,0.7371940389684298,-1.1087252749883993,-0.07936507936507942,-0.07936507936507942,0.0
0.29144972650841117,0.15682309296656516,0.134626633541846,-0.8412698412698413,-0.8412698412698413,0.0
0.10265787421430106,0.6304937379006991,-0.527835863686398,0.5238095238095237,0.5238095238095237,0.0
0.5110167763915444,-0.28693656793525635,0.7979533443268008,-0.17460317460317465,-0.17460317460317465,0.0
0.29576437258929766,-0.0021294746433265788,0.29789384723262424,-0.6825396825396826,-0.6825396825396826,0.0
-0.1685036494078731,0.05653987380823988,-0.22504352321611298,0.8095238095238095,0.8095238095238095,0.0
0.5652366923988624,-0.7110365113870729,1.2762732037859355,0.26984126984126977,0.26984126984126977,0.0
-0.5994487441661329,-0.18260548793722686,-0.41684325622890606,0.6190476190476191,0.6190476190476191,0.0
-0.8591182683590511,0.751207810593017,-1.6103260789520681,-0.5873015873015873,-0.5873015873015873,0.0
-0.7379138506038448,0.23549803265653624,-0.9734118832603811,0.04761904761904767,0.04761904761904767,0.0
0.4002468310736106,-0.5804881516134586,0.9807349826870692,-0.015873015873015928,-0.015873015873015928,0.0
-0.06862098554750273,-0.2900598559027111,0.22143887035520837,-0.7777777777777778,-0.7777777777777778,0.0
-0.6097107977395169,-0.5551145826071403,-0.05459621513237656,0.9682539682539681,0.9682539682539681,0.0
0.0018805951860543235,-0.8553183627625695,0.8571989579486238,-0.1428571428571429,-0.1428571428571429,0.0
-0.6258382151162969,0.769428825307248,-1.395267040423545,-0.3650793650793651,-0.3650793650793651,0.0
0.3533766751399249,-0.09322680913763137,0.44660348427755625,-0.5555555555555556,-0.5555555555555556,0.0
-0.09691870396674473,-0.3464368696425849,0.24951816567584018,-0.7777777777777778,-0.7777777777777778,0.0
-0.21416179302633154,0.1772589448039258,-0.3914207378302573,0.6507936507936507,0.6507936507936507,0.0
-0.3572782395338222,-0.8868339786725719,0.5295557391387496,-0.4920634920634921,-0.4920634920634921,0.0
0.23450866761399924,-0.3995602081185351,0.6340688757325343,-0.3650793650793651,-0.3650793650793651,0.0
-0.24873730100389724,0.36546023825800666,-0.6141975392619039,0.4285714285714286,0.4285714285714286,0.0
-0.7422301452310183,0.24078559152467338,-0.9830157367556916,0.04761904761904767,0.04761904761904767,0.0
-0.6875893761830725,0.8672507055765638,-1.5548400817596364,-0.5238095238095238,-0.5238095238095238,0.0
0.8314157961891261,0.21664387738447932,0.6147719188046468,-0.3650793650793651,-0.3650793650793651,0.0
0.7354452432736928,-0.040489427470080996,0.7759346707437738,-0.2063492063492064,-0.2063492063492064,0.0
0.35947284085934916,0.4705786137312137,-0.11110577287186452,0.9365079365079365,0.9365079365079365,0.0
-0.42143406937286476,0.7259901695352956,-1.1474242389081604,-0.11111111111111116,-0.11111111111111116,0.0
0.844517479225903,0.3972527040930328,0.4472647751328702,-0.5555555555555556,-0.5555555555555556,0.0
0.5017516271384302,0.8337802023888833,-0.33202857525045304,0.6825396825396826,0.6825396825396826,0.0
0.39040234048619216,0.507609307328719,-0.11720696684252685,0.9365079365079365,0.9365079365079365,0.0
-0.09114929614118039,0.6602425888714677,-0.7513918850126481,0.3015873015873016,0.3015873015873016,0.0
-0.4099651886787138,-0.6946126718694531,0.2846474831907393,-0.7142857142857143,-0.7142857142857143,0.0
-0.7264962681237013,0.41834430538881795,-1.144840573512519,-0.11111111111111116,-0.11111111111111116,0.0
0.7246843137789151,-0.10784034085073646,0.8325246546296515,-0.17460317460317465,-0.17460317460317465,0.0
-0.07960267829950007,0.09558684434029541,-0.17518952263979548,0.8412698412698412,0.8412698412698412,0.0
-0.5357459433685854,0.27738433706824217,-0.8131302804368276,0.23809523809523814,0.23809523809523814,0.0
-0.3492780765288255,0.845667210070025,-1.1949452865988506,-0.17460317460317465,-0.17460317460317465,0.0
0.1425952240954128,0.8722405465769244,-0.7296453224815116,0.3015873015873016,0.3015873015873016,0.0
-0.5818089907093829,-0.38118915812177057,-0.2006198325876123,0.8412698412698412,0.8412698412698412,0.0
0.6419057113662759,0.4207562953882492,0.22114941597802673,-0.7777777777777778,-0.7777777777777778,0.0
0.4653351537033782,0.4499703682834836,0.015364785419894611,-1.0,-1.0,0.0
0.3950333207116862,-0.27631284963651215,0.6713461703481983,-0.33333333333333337,-0.33333333333333337,0.0
-0.12223252840481336,-0.6770344052444022,0.5548018768395888,-0.4285714285714286,-0.4285714285714286,0.0
0.22915591326439777,-0.8262954714857045,1.0554513847501021,0.0793650793650793,0.0793650793650793,0.0
0.151376344042924,0.49921762955252136,-0.34784128550959736,0.6825396825396826,0.6825396825396826,0.0
0.269723882798676,-0.018540464729569384,0.28826434752824537,-0.7142857142857143,-0.7142857142857143,0.0
-0.7480002219481996,0.8739723050908671,-1.6219725270390666,-0.5873015873015873,-0.5873015873015873,0.0
-0.15154667609290262,-0.06304777885142454,-0.08849889724147808,0.9365079365079365,0.9365079365079365,0.0
-0.8250944870485936,0.8602505623329125,-1.685345049381506,-0.6507936507936508,-0.6507936507936508,0.0
-0.01081652535986588,-0.15916319605069218,0.1483466706908263,-0.8412698412698413,-0.8412698412698413,0.0
-0.3062498178009865,0.5286278710079507,-0.8348776888089372,0.20634920634920628,0.20634920634920628,0.0
-0.6398564600411156,-0.7473253098387023,0.10746884979758664,-0.9047619047619048,-0.9047619047619048,0.0
-0.7138746580994071,0.09983107824797499,-0.8137057363473821,0.20634920634920628,0.20634920634920628,0.0
0.1577602299198816,0.5437076165743037,-0.3859473866544221,0.6190476190476191,0.6190476190476191,0.0
-0.5929326566336051,0.7644630009957997,-1.3573956576294046,-0.33333333333333337,-0.33333333333333337,0.0
0.7652162130782351,0.5806495631113769,0.18456664996685812,-0.8095238095238095,-0.8095238095238095,0.0
0.1459100514607109,-0.8334526910378864,0.9793627424985973,-0.015873015873015928,-0.015873015873015928,0.0
-0.27563435183729323,-0.2291357856478785,-0.046498566189414725,1.0,1.0,0.0
0.16364788466655023,-0.8123427498350677,0.9759906345016179,-0.015873015873015928,-0.015873015873015928,0.0
-0.8589530321465445,-0.7032918759937956,-0.1556611561527489,0.873015873015873,0.873015873015873,0.0
0.8254065838346015,0.3155501316014714,0.5098564522331301,-0.46031746031746035,-0.46031746031746035,0.0
